session_id,level,start_s,end_s,samples,accel_magnitude_mps2_mean,accel_magnitude_mps2_max,gyro_magnitude_dps_mean,gyro_magnitude_dps_max,accel_msd_mean,accel_msd_max,gyro_msd_mean,gyro_msd_max
8,2,26,27,10,9.9513,10.004,4.2506,5.384,0.0007308949480000001,0.00189135,0.08058038199999999,0.2218897
8,2,27,28,10,9.9308,10.024,4.443099999999999,7.577,0.0018176200900000001,0.005802283,0.8684933100000001,2.22069
8,2,28,29,10,9.9545,9.974,4.6367,6.319,0.0010194058,0.002756887,0.12071091910000001,0.2805806
9,2,0,1,10,9.9338,10.005,2.7602,4.867,0.0009713217000000002,0.00256455,0.544554989,2.92683
9,2,1,2,10,9.9922,10.027,6.035,8.501,0.0020965202200000006,0.009777373,0.677548875,2.290022
9,2,2,3,10,9.984,10.067,1.8778000000000001,3.085,0.002410674107,0.01343179,0.64323691,2.92106
9,2,3,4,10,9.953599999999998,10.028,10.039,12.092,0.004798901600000001,0.010162,1.56184824,5.053469
9,2,4,5,10,9.9184,9.997,3.2933999999999997,6.687,0.000929646828,0.004135329,0.7427547749999999,2.185892
9,2,5,6,10,9.973500000000001,10.002,8.463,10.979,0.00168298028,0.01019405,0.797435363,2.843529
9,2,6,7,10,9.943000000000001,9.979,2.819,4.785,0.0007597451119999999,0.002115747,0.6012011953,2.122357
9,2,7,8,10,9.939,10.03,4.9216999999999995,7.034,0.0060266744,0.02394639,1.735273205,6.33285
9,2,8,9,10,9.9118,9.963,5.203,6.259,0.0021862704900000004,0.006058722,0.790654199,4.573859
9,2,9,10,10,9.977,10.028,6.0085,9.343,0.0029652521900000004,0.008014191,1.4035346,3.147948
9,2,10,11,10,9.9672,9.983,6.477799999999999,9.454,0.0009296465399999999,0.002308087,0.5998023849999999,2.1747
9,2,11,12,10,9.8881,9.925,4.965300000000001,9.608,0.0033178782499999997,0.009136184,1.2940599700000002,4.071582
9,2,12,13,10,9.972,10.006,7.4914000000000005,9.917,0.0014714052,0.00400709,0.9828102449999999,2.048726
9,2,13,14,10,9.9812,10.004,2.8007,4.252,0.0009072070600000001,0.001795174,0.550641987,1.589132
9,2,14,15,10,9.9664,10.092,6.763599999999999,9.338,0.004189817649999999,0.02086894,3.412984539999999,10.4124
9,2,15,16,10,9.9751,9.995,7.498600000000001,8.596,0.00133356253,0.003237741,0.4670426039000001,1.671974
9,2,16,17,10,9.9707,10.034,5.067,9.972,0.00292357735,0.0103864,1.18552977,3.34061
9,2,17,18,10,9.9693,10.013,5.58,7.741,0.0017855627899999997,0.002660705,0.19911129,0.4170977
9,2,18,19,10,9.9503,10.046,5.976100000000001,9.948,0.0037827006879999994,0.01916994,1.6591408600000002,5.11283
9,2,19,20,10,9.968499999999999,10.003,7.766400000000002,8.335,0.001256625508,0.004936748,0.15301734799999997,0.5616301
9,2,20,21,10,9.9405,10.001,6.541500000000001,11.239,0.00255813047,0.00884767,2.229184317,3.812827
9,2,21,22,10,9.9863,10.013,5.417400000000001,6.485,0.00208048619,0.005449656,0.181012433,0.299879
9,2,22,23,10,9.9267,9.97,4.4824,6.146,0.001532315163,0.004167383,0.849483165,3.232702
9,2,23,24,10,9.957400000000002,9.991,9.962,11.5,0.00238181918,0.005545828,0.28466238900000007,0.8036991
9,2,24,25,10,9.974300000000001,9.997,6.6762,10.658,0.0034685448799999996,0.007180722,1.7635215000000002,4.460446
9,2,25,26,10,9.9496,9.974,5.376099999999999,6.145,0.0018400594300000002,0.004519992,0.212458258,0.5075349
9,2,26,27,10,9.9442,9.986,4.725099999999999,6.662,0.001259831665,0.003526246,1.035555278,2.927116
9,2,27,28,10,9.985899999999999,10.023,7.4963999999999995,9.359,0.00248761179,0.00788601,0.46190847600000007,0.8023135
9,2,28,29,10,9.9882,10.011,4.546200000000001,6.931,0.0032697959700000003,0.0103864,1.47441547,3.735414
10,2,0,1,10,9.9877,10.035,3.6942,5.451,0.00132715035,0.002885107,0.7604813800000001,2.017145
10,2,1,2,10,9.953999999999999,10.061,6.1834999999999996,10.597,0.00391412892,0.01907375,1.21427388,3.965552
10,2,2,3,10,9.9687,10.004,3.5647000000000006,5.102,0.00075333362,0.001987516,0.183979361,0.424127
10,2,3,4,10,9.978299999999999,10.035,6.3093,9.592,0.0017406837750000002,0.008655333,0.8246450300000001,2.362285
10,2,4,5,10,9.9279,9.979,5.026199999999999,6.693,0.0005674052399999999,0.002179865,0.504684947,1.209599
10,2,5,6,10,9.9478,9.998,8.1638,10.474,0.004250728800000001,0.01455378,0.616168793,1.880177
10,2,6,7,10,9.873099999999999,9.931,4.2709,9.237,0.0028145828200000006,0.01554752,0.829776571,2.422853
10,2,7,8,10,9.976899999999999,10.036,7.544399999999999,11.647,0.00607476255,0.01702217,1.707921408,6.579716
10,2,8,9,10,9.9417,10.047,6.632599999999999,11.519,0.0025164561100000002,0.00503292,1.99175425,3.715164
10,2,9,10,10,9.9605,10.013,8.867299999999998,10.491,0.0012341830220000002,0.003237725,0.413836676,0.8662818
10,2,10,11,10,9.9112,9.991,4.671600000000001,11.954,0.0023465546749999997,0.01198922,1.0781587579999998,4.116173
10,2,11,12,10,9.9294,9.956,5.143300000000001,9.246,0.0013816457269999998,0.002372201,0.42293931799999995,1.143121
10,2,12,13,10,9.9202,9.978,7.1036,10.933,0.004568092010000001,0.01365618,2.148587457,6.203959
10,2,13,14,10,9.9483,9.96,7.613899999999999,9.467,0.000894383028,0.004423822,0.136316088,0.2486177
10,2,14,15,10,9.921899999999999,9.996,5.5847,9.34,0.0015387242620000002,0.007020434,0.620963846,1.694519
10,2,15,16,10,9.9413,10.028,4.031499999999999,7.558,0.00131753298,0.002436322,0.46137918199999994,1.932126
10,2,16,17,10,9.9496,10.023,7.7356,11.914,0.001955464525,0.01121987,1.74029396,4.200738
10,2,17,18,10,9.985400000000002,10.052,8.2784,10.279,0.000884766995,0.002500432,0.706073314,1.625044
10,2,18,19,10,9.9376,10.014,3.9202,7.822,0.00200354646,0.005674039,0.6174595930000001,1.151234
10,2,19,20,10,9.967000000000002,10.049,3.7553000000000005,9.304,0.00182082389,0.005481714,0.615640665,2.283243
10,2,20,21,10,9.922699999999999,9.995,4.6143,9.867,0.0037089711100000006,0.01904175,1.13296407,2.085358
10,2,21,22,10,9.9715,10.037,5.9031,8.837,0.001173277307,0.004680281,0.58626371,1.347285
10,2,22,23,10,9.9553,9.991,3.3434,5.163,0.0015932226250000001,0.003654478,0.67530248,1.281504
10,2,23,24,10,9.968099999999998,10.052,5.8339,7.343,0.0047796650400000005,0.010162,0.689412756,2.271249
10,2,24,25,10,9.922900000000002,9.97,4.224,5.853,0.001186101674,0.003526253,0.5293746720000001,1.910542
10,2,25,26,10,9.9598,10.032,10.1189,15.488,0.0046033529399999995,0.01583604,2.0548637899999997,6.064713
10,2,26,27,10,9.9545,9.971,3.1691,4.194,0.001426527107,0.002724823,0.603739166,3.274037
10,2,27,28,10,9.9372,10.014,5.3527,7.972,0.0029716653399999996,0.007757741,0.816066434,2.050063
10,2,28,29,10,9.9466,9.997,4.445500000000001,6.175,0.000618695207,0.001827235,0.7546603740000001,2.666036
11,3,0,1,10,9.918899999999999,10.1,12.140800000000002,20.183,0.018025536300000002,0.05917684,7.5302764,11.33511
11,3,1,2,10,9.9725,10.065,11.6501,19.954,0.0030101264800000004,0.007084527,5.1146563,9.55144
11,3,2,3,10,9.923499999999999,10.123,7.241499999999999,9.9,0.01223927874,0.05225252,3.5099414,7.36934
11,3,3,4,10,9.975800000000001,10.105,11.710199999999999,16.995,0.004834165989999999,0.02054837,3.74855387,10.48285
11,3,4,5,10,9.976600000000001,10.07,12.013399999999999,15.963,0.0064434118999999995,0.01442554,4.71291783,11.75993
11,3,5,6,10,10.003,10.132,12.989,20.438,0.008495045599999999,0.02779324,4.759378610000001,13.54494
11,3,6,7,10,9.9552,10.142,9.9701,15.647,0.006090785268,0.01695802,6.59874425,13.51271
11,3,7,8,10,9.981300000000001,10.117,12.748,21.704,0.0114090084,0.04699524,7.06829418,15.2599
11,3,8,9,10,9.972399999999999,10.108,12.1886,22.252,0.00583432869,0.01394467,7.2542393,18.96642
11,3,9,10,10,9.854199999999999,10.047,11.2708,17.409,0.0133420399,0.08959877,6.7348322,15.58035
11,3,10,11,10,9.9368,10.12,11.6154,18.463,0.007334578,0.02189473,6.0239555,14.33342
11,3,11,12,10,9.943200000000001,10.132,11.1636,16.86,0.0081776776,0.03991064,6.14177911,27.42775
11,3,12,13,10,10.018400000000002,10.208,13.876899999999997,22.13,0.00651074435,0.01785572,9.10309981,22.63183
11,3,13,14,10,9.9319,10.171,11.0191,16.965,0.011187836400000001,0.04221889,5.51147294,11.40227
11,3,14,15,10,10.0174,10.179,12.952000000000002,16.382,0.0029171710099999996,0.005738166,1.3228216699999997,3.84657
11,3,15,16,10,9.9947,10.048,7.379,11.888,0.00423471237,0.01198925,3.4144078299999996,7.80664
11,3,16,17,10,9.927499999999998,10.148,8.733099999999999,13.655,0.0114058117,0.03045401,3.6847960400000006,7.864959
11,3,17,18,10,9.9714,10.147,11.427,15.492,0.004635416240000001,0.01275867,2.45024592,6.078744
11,3,18,19,10,9.986,10.149,9.6379,15.48,0.00679284404,0.0162208,2.1089572700000003,4.003311
11,3,19,20,10,9.986500000000001,10.159,10.698799999999999,16.705,0.00400710601,0.02106139,5.3725656,13.36572
11,3,20,21,10,9.934899999999999,10.118,10.3328,14.619,0.0064947081399999995,0.02160622,6.306530840000001,14.56561
11,3,21,22,10,9.9372,10.202,12.7474,20.754,0.00569007959,0.03337109,5.9827089,11.64808
11,3,22,23,10,9.9586,10.021,11.2487,16.338,0.010085073699999999,0.0321209,6.890969119999999,22.02275
11,3,23,24,10,9.9931,10.275,13.684700000000001,19.908,0.013467052899999998,0.05622761,8.95434,19.67826
11,3,24,25,10,9.939699999999998,10.219,12.561500000000002,22.872,0.010024172000000001,0.03208893,7.783982200000001,18.39431
11,3,25,26,10,9.9922,10.238,13.2811,21.411,0.01291888629,0.0428279,6.119631490000001,10.56459
11,3,26,27,10,10.0005,10.244,16.820500000000003,27.502,0.013479891930000001,0.03365958,10.715525,23.8536
11,3,27,28,10,10.0108,10.272,13.856500000000002,21.481,0.02079202527,0.05651613,9.504239470000002,22.45092
11,3,28,29,10,9.9488,10.167,16.4858,28.591,0.0079597046,0.01596426,7.9301574000000015,15.36833
12,3,0,1,10,9.8729,10.128,14.0307,21.133,0.03955165670000001,0.1423322,16.7483171,32.22738
12,3,1,2,10,9.8568,10.029,31.316499999999998,38.174,0.0236386721,0.06799242,18.3961392,80.2482
12,3,2,3,10,9.989099999999999,10.212,19.485300000000002,31.293,0.01925651652,0.08568767,21.2689537,55.2169
12,3,3,4,10,9.918000000000001,10.118,18.493000000000002,31.737,0.021308153,0.03439691,15.870235600000004,53.21567
12,3,4,5,10,9.985499999999998,10.267,18.447499999999998,24.37,0.0262481154,0.06395333,35.19199907,202.0464
12,3,5,6,10,9.907,10.22,20.3009,48.296,0.0360895346,0.08017416,21.2022236,57.59953
12,3,6,7,10,9.8713,10.015,22.538400000000003,36.243,0.0262512807,0.06209401,37.998324399999994,95.51778
12,3,7,8,10,9.844399999999998,10.308,20.1049,31.082,0.0203785246,0.07966118,19.1772089,45.44565
12,3,8,9,10,9.854000000000001,10.128,16.927100000000003,25.284,0.043856896,0.09828615,22.747982300000004,60.35165
12,3,9,10,10,9.7893,10.04,16.494300000000003,23.158,0.0246805264,0.07934063,11.8810721,41.18325
12,3,10,11,10,9.8736,10.084,21.218000000000004,26.847,0.0290017898,0.07940466,24.90080088,141.6499
12,3,11,12,10,9.8353,10.147,24.4003,38.098,0.0273989347,0.05712531,31.025337200000006,133.9225
12,3,12,13,10,9.9087,10.24,24.2277,44.673,0.0259083049,0.06366483,35.996470099999996,93.45921
12,3,13,14,9,9.898333333333333,10.065,23.670333333333332,28.72,0.05576101111111112,0.1064606,18.24011411111111,42.64066
12,3,14,15,10,9.848799999999999,10.098,22.630699999999997,43.628,0.031168811500000004,0.08770748,22.1160289,73.62399
12,3,15,16,10,9.979,10.24,21.414099999999998,37.401,0.047226056,0.1866347,34.352401199999996,140.0176
12,3,16,17,10,9.785,10.218,23.5134,32.191,0.0398850857,0.09738863,27.7971472,92.7424
12,3,17,18,10,9.9111,10.228,22.4591,37.01,0.0336179645,0.09379818,55.771058499999995,231.4556
12,3,18,19,10,9.8154,10.268,15.7048,30.47,0.023571345559999998,0.06815265,17.258156500000002,36.32253
12,3,19,20,10,9.905,10.304,22.762100000000004,33.354,0.028049694500000007,0.075013,32.1481752,107.7525
12,3,20,21,10,9.810500000000001,10.175,24.3857,33.043,0.066880097,0.1690996,19.418490690000002,52.73577
12,3,21,22,10,9.944199999999999,10.218,24.4106,38.224,0.029726273999999997,0.06776815,12.4287158,32.9298
12,3,22,23,10,9.9363,10.417,23.335,38.311,0.0633794691,0.2004831,27.5633691,66.01052
12,3,23,24,10,9.714,10.037,19.5397,37.024,0.0455687399,0.1408255,30.405017799999996,106.2307
12,3,24,25,10,9.957699999999999,10.243,22.716299999999997,44.795,0.035913225099999994,0.08764327,29.0270875,88.34692
12,3,25,26,9,9.887888888888888,10.432,26.394999999999996,46.498,0.060056629,0.1886543,43.127008,121.8416
12,3,26,27,10,9.8771,10.222,35.4536,51.413,0.086909179,0.1732991,43.67684,139.8242
12,3,27,28,10,9.8816,10.236,29.369600000000002,46.089,0.081629401,0.1866026,34.3648387,74.88863
12,3,28,29,10,9.8317,10.267,20.860599999999998,33.148,0.023523272899999996,0.04068002,22.63381196,70.27182
13,3,0,1,10,9.9269,10.4,18.0825,28.731,0.022523107300000005,0.05113049,15.5817686,30.41869
13,3,1,2,10,9.964400000000001,10.308,17.5974,27.957,0.013066345499999998,0.03013338,14.763986599999999,39.77687
13,3,2,3,10,9.802800000000001,10.117,16.8805,30.257,0.0206958568,0.0628953,14.424327400000001,31.05802
13,3,3,4,10,9.977899999999998,10.621,30.5005,52.873,0.04699849469999999,0.1755754,49.70543429999999,141.6034
13,3,4,5,10,9.894200000000001,10.176,32.5287,44.242,0.061552251999999995,0.09633068,21.049710400000002,59.70688
13,3,5,6,10,9.839,10.153,23.8202,33.023,0.021785789799999997,0.04712342,17.615386899999997,65.45537
13,3,6,7,10,9.7862,10.007,20.0,31.809,0.024231739000000002,0.03959017,19.5647519,53.49577
13,3,7,8,10,9.678799999999999,10.127,21.109199999999998,31.782,0.026014082100000002,0.07671186,20.811717399999996,54.61382
13,3,8,9,10,9.909699999999997,10.434,24.396,39.865,0.0376507026,0.1055627,23.220058700000003,62.99056
13,3,9,10,10,9.920399999999997,10.129,27.227300000000003,33.437,0.048562831,0.0811357,12.435274799999998,24.0905
13,3,10,11,10,9.827500000000002,10.144,18.393,30.601,0.018314054000000003,0.03276206,12.574653300000001,40.74043
13,3,11,12,10,9.8764,10.202,25.137600000000003,41.124,0.034153308199999996,0.05648398,27.3045027,66.25189
13,3,12,13,9,9.819777777777777,10.158,27.80933333333333,33.779,0.056430631111111115,0.1105959,15.68534277777778,43.05935
13,3,13,14,10,9.9641,10.383,27.098399999999998,43.052,0.053326478,0.1153084,19.631614000000003,33.73589
13,3,14,15,10,9.9377,10.266,28.8185,46.998,0.1036908902,0.2302959,29.199393200000003,50.8223
13,3,15,16,10,9.869200000000001,10.487,30.795000000000005,45.952,0.077843507,0.1335486,36.8680275,103.7368
13,3,16,17,10,9.7375,10.122,28.926300000000005,44.943,0.067893087,0.1232903,34.622687,62.98421
13,3,17,18,10,9.703700000000001,10.234,25.3354,37.808,0.098895227,0.1804477,25.0496263,53.23238
13,3,18,19,10,9.740499999999999,10.127,26.7776,35.775,0.0483480604,0.09495224,18.2373745,36.92443
13,3,19,20,10,9.5839,9.723,19.792099999999998,30.164,0.0472420807,0.1293172,17.2630963,28.84699
13,3,20,21,10,9.609,9.862,20.694,30.194,0.0353586502,0.08097549,18.8810659,37.10284
13,3,21,22,10,9.8647,10.381,27.9075,35.774,0.058478018,0.1151802,13.7804655,24.68761
13,3,22,23,10,9.875,10.118,26.940199999999997,35.008,0.07056661770000001,0.2715211,25.8387679,80.98085
13,3,23,24,9,9.63411111111111,10.417,23.24466666666667,32.645,0.04287061666666667,0.0870022,21.815340333333335,50.94129
13,3,24,25,10,9.866000000000001,10.513,18.4959,32.321,0.045783522300000004,0.09751692,18.681729999999998,27.85094
13,3,25,26,10,9.845699999999999,10.39,24.309600000000003,36.243,0.050672177,0.1327151,25.835186,54.14494
13,3,26,27,10,9.9389,10.476,23.1648,35.112,0.04774540000000001,0.1277785,19.624796,32.86632
13,3,27,28,10,9.8981,10.14,25.8308,34.008,0.04428327089999999,0.1252138,30.365076799999997,52.09984
13,3,28,29,10,9.7261,10.031,20.7264,33.098,0.027520756299999997,0.07411518,18.491211,27.71639
14,3,0,1,10,9.888499999999999,10.219,13.733,24.943,0.022446169,0.03635237,12.2917071,27.02815
14,3,1,2,10,9.854700000000001,10.231,18.9882,28.631,0.019077012900000002,0.04619393,15.457038799999998,27.2812
14,3,2,3,10,9.881800000000002,10.192,15.128899999999998,25.519,0.017483773299999998,0.0344932,12.2987708,21.69181
14,3,3,4,10,9.8609,10.265,9.8401,21.168,0.014778170299999999,0.04455881,6.2203389,12.24509
14,3,4,5,10,9.881400000000001,10.137,15.001900000000001,21.338,0.014672395999999999,0.05164354,8.4646727,17.38468
14,3,5,6,10,9.9066,10.152,16.593899999999998,25.668,0.008950260168,0.02221529,8.247036099999999,15.02988
14,3,6,7,10,9.929,10.327,11.936,18.019,0.020586853699999998,0.04414215,8.8892668,20.05242
14,3,7,8,10,9.9548,10.294,12.2464,23.954,0.00629915581,0.023145,7.8366005,14.1252
14,3,8,9,10,9.8131,10.194,12.128499999999999,24.226,0.02116069958,0.06045918,10.5859845,23.45509
14,3,9,10,10,9.880500000000001,10.301,14.5887,28.347,0.022433339599999998,0.07017226,13.0979297,23.00354
14,3,10,11,10,9.8395,10.222,16.451600000000003,30.64,0.020070763300000002,0.09851058,15.882337099999997,28.30837
14,3,11,12,10,9.8752,10.282,16.386699999999998,27.289,0.021878763899999994,0.0617094,14.2606526,22.48884
14,3,12,13,10,9.8671,10.144,19.024499999999996,26.391,0.012296986900000001,0.02471572,9.0740836,14.16533
14,3,13,14,9,9.978111111111112,10.28,14.065333333333335,24.888,0.012163765422222222,0.02827408,9.942566000000001,18.40675
14,3,14,15,10,9.836500000000001,10.21,16.137900000000002,24.705,0.0301718527,0.0633442,14.3579179,25.62886
14,3,15,16,10,9.8225,10.217,14.548300000000001,24.052,0.0214684362,0.05113067,14.3964137,33.74475
14,3,16,17,10,9.8278,9.985,14.554100000000002,23.771,0.017477368479999998,0.05901653,10.669922699999999,15.78332
14,3,17,18,10,9.8399,9.979,13.150199999999998,26.444,0.024459323749999998,0.09879914,9.02877,16.64334
14,3,18,19,10,9.841999999999999,10.279,15.584999999999997,23.403,0.020993997199999996,0.07542971,12.7836382,23.32264
14,3,19,20,10,9.8606,10.158,16.5237,27.567,0.01025176794,0.03138358,7.795340899999999,15.04782
14,3,20,21,10,9.921899999999999,10.145,15.427900000000003,23.585,0.0102485539,0.01900965,8.7148283,17.37632
14,3,21,22,10,9.8954,10.145,16.671499999999998,27.306,0.01123591116,0.03519845,11.4919592,23.70602
14,3,22,23,10,9.9437,10.312,15.244900000000001,28.816,0.029136414099999997,0.1181293,13.410241199999998,24.88758
14,3,23,24,10,9.8857,10.117,13.5274,23.395,0.011392981399999998,0.03635237,9.053205700000001,17.21116
14,3,24,25,10,9.876900000000001,10.2,12.475999999999999,25.035,0.011989231530000002,0.04093647,10.0054326,18.13783
14,3,25,26,10,9.839099999999998,10.129,15.291900000000002,27.836,0.019304601890000002,0.07363448,12.706959199999998,21.97914
14,3,26,27,9,9.859444444444444,10.191,12.179222222222222,25.692,0.020334689111111113,0.05940124,8.871659777777777,13.8561
14,3,27,28,10,9.8554,10.166,13.0422,21.382,0.0152750659,0.03583955,9.9641803,17.45538
14,3,28,29,10,9.8652,10.264,14.1881,23.273,0.024283012099999994,0.06334418,10.6862334,26.26
15,3,0,1,10,9.825599999999998,10.086,11.6153,18.23,0.014688440999999997,0.0324736,11.161084900000002,36.36151
15,3,1,2,10,9.8327,10.213,18.4498,27.93,0.022818036500000003,0.07773773,11.8719069,18.67193
15,3,2,3,10,9.934000000000001,10.223,17.1639,23.494,0.010690949299999999,0.0396864,7.9415425,12.21591
15,3,3,4,10,9.932000000000002,10.158,14.854,23.374,0.011165392,0.04526423,9.323501799999999,17.69849
15,3,4,5,10,9.8125,10.013,11.596599999999999,20.161,0.00999210062,0.05170753,7.1783794,13.43842
15,3,5,6,10,9.8414,10.074,11.6258,21.441,0.00856878341,0.02349763,6.5736711,8.419097
15,3,6,7,10,9.825700000000001,10.173,14.870600000000001,24.21,0.025921120400000004,0.07232008,10.108380299999999,15.30776
15,3,7,8,10,9.889600000000002,10.17,14.922200000000004,25.773,0.012325844360000001,0.04209065,7.913919899999999,12.34532
15,3,8,9,10,9.887799999999999,10.174,14.843100000000002,23.021,0.020272726999999997,0.06289552,8.5460986,15.03095
15,3,9,10,10,9.8738,10.121,17.3024,26.083,0.0109185474,0.02657508,9.2207191,15.63602
15,3,10,11,10,9.9648,10.298,13.607800000000001,22.914,0.01727539359,0.05622752,8.852065999999999,12.20908
15,3,11,12,10,9.915099999999999,10.092,16.3397,28.658,0.0107294077,0.04372546,8.746024299999998,13.20303
15,3,12,13,10,9.941899999999999,10.227,12.636299999999999,22.761,0.0087675206,0.02747258,9.7998395,18.11858
15,3,13,14,10,9.8717,10.169,14.524700000000001,25.087,0.015390455899999999,0.04747607,10.558014600000002,16.40074
15,3,14,15,10,9.955099999999998,10.208,11.510699999999998,19.826,0.01058834277,0.02776109,7.6071455,13.39251
15,3,15,16,9,9.918222222222221,10.252,11.900777777777778,22.713,0.013909074288888887,0.04721964,8.051160777777778,16.5141
15,3,16,17,10,9.913300000000001,10.171,17.9257,27.199,0.01706381,0.05395159,9.8649339,14.59192
15,3,17,18,10,9.909600000000001,10.23,16.001600000000003,29.231,0.024109907300000004,0.07328175,15.3415573,30.41057
15,3,18,19,10,9.89,10.125,12.4417,22.193,0.014563411299999999,0.04901485,7.927910299999999,10.66197
15,3,19,20,10,9.936300000000001,10.3,13.325800000000001,23.179,0.02081768245,0.04321251,10.247446899999998,20.693
15,3,20,21,10,9.870099999999997,10.169,13.939599999999999,25.394,0.0169195745,0.04846985,10.3851813,15.70714
15,3,21,22,10,9.9252,10.202,13.5502,24.573,0.011405807559999998,0.0245555,10.281364,13.62411
15,3,22,23,10,9.847100000000001,10.059,14.2032,23.984,0.016034820159999998,0.04427045,10.172993700000001,13.01096
15,3,23,24,10,9.925300000000002,10.114,11.8,24.481,0.00899512823,0.04058388,7.584866700000001,10.73986
15,3,24,25,10,9.8582,10.191,12.490100000000002,20.893,0.015605243605,0.05853569,9.0656918,17.71455
15,3,25,26,10,9.9242,10.206,12.4999,23.665,0.015242997820000001,0.03850018,8.531561299999998,17.5629
15,3,26,27,10,9.940999999999999,10.294,12.4949,20.39,0.01699970107,0.06058737,8.389696,16.55822
15,3,27,28,10,9.921199999999999,10.198,14.9529,23.834,0.014675605550000002,0.03045393,10.8957297,17.45498
15,3,28,29,10,9.9283,10.124,14.414900000000003,20.92,0.01577834985,0.03978241,8.6327104,17.89265
16,4,0,1,10,9.9693,10.296,24.807899999999997,41.227,0.200444704,0.523263,86.9044068,146.9099
16,4,1,2,10,10.139399999999998,10.444,21.6317,34.973,0.148814048,0.4392421,91.31827519999999,243.9912
16,4,2,3,10,10.1024,10.609,24.260399999999997,36.385,0.1214824125,0.4628039,63.620138999999995,136.0107
16,4,3,4,10,10.061899999999998,10.474,20.3309,32.446,0.10066792449999999,0.3678835,53.025883199999996,109.9501
16,4,4,5,10,9.917599999999998,10.284,25.280399999999997,44.33,0.08619427099999999,0.2408747,87.789688,176.6791
16,4,5,6,10,9.9561,10.441,23.4602,39.295,0.069056747,0.1899684,87.23988669999999,219.4203
16,4,6,7,10,9.996300000000002,10.41,20.451,32.09,0.055967935,0.1826275,56.2437183,143.4084
16,4,7,8,10,9.931999999999999,10.334,19.728899999999996,29.04,0.0677936617,0.1201488,42.239756899999996,81.58472
16,4,8,9,10,10.0529,10.427,21.489600000000003,32.466,0.069630548,0.1638744,57.3628834,124.5152
16,4,9,10,10,10.041900000000002,10.424,21.8107,32.544,0.083071967,0.1867309,78.835761,148.1156
16,4,10,11,9,10.012777777777778,10.368,19.227999999999998,32.36,0.049452937111111116,0.1162379,64.50714333333333,109.6665
16,4,11,12,10,9.969600000000002,10.354,17.895400000000002,28.425,0.037272461699999995,0.105467,42.6278426,84.64105
16,4,12,13,10,9.9714,10.31,26.4837,36.495,0.0324703145,0.1031908,60.6919253,305.7007
16,4,13,14,10,9.956199999999999,10.274,16.9601,27.583,0.049813041999999995,0.159707,41.7079,87.15331
16,4,14,15,10,9.888,10.292,16.531399999999998,28.492,0.042029662700000005,0.1190911,41.980498,74.16681
16,4,15,16,10,9.866200000000001,10.153,16.8179,28.241,0.0242093053,0.05779847,39.73352140000001,81.77266
16,4,16,17,10,10.0321,10.267,19.2651,29.316,0.037185886900000006,0.08882943,30.8875336,58.49836
16,4,17,18,10,10.0014,10.367,18.381,32.442,0.0395773454,0.1208221,44.2510916,87.36423
16,4,18,19,10,9.8343,10.374,16.6906,27.223,0.04581236179999999,0.1258549,42.2614023,89.5643
16,4,19,20,10,9.9599,10.418,21.7265,34.789,0.06301404129999999,0.191892,46.494269,108.2534
16,4,20,21,10,10.0137,10.45,18.8998,29.872,0.0369871304,0.1099229,40.1739648,86.02629
16,4,21,22,9,9.881333333333336,10.277,21.892666666666667,37.416,0.050403944888888885,0.1114294,54.66761411111111,105.9752
16,4,22,23,10,9.9212,10.261,21.336,32.842,0.05993335200000001,0.1831725,56.3119632,131.6306
16,4,23,24,10,9.8654,10.383,22.1482,35.044,0.0443762191,0.1154365,63.12861,134.7759
16,4,24,25,10,9.955499999999999,10.462,19.8849,31.087,0.049210364599999994,0.1187705,45.299249,118.3231
16,4,25,26,10,10.022200000000002,10.41,21.9506,29.951,0.033460894680000006,0.1139299,44.090894299999995,83.22061
16,4,26,27,10,9.953199999999999,10.487,20.9494,37.002,0.06795398300000001,0.2469014,68.74041,122.109
16,4,27,28,10,9.978399999999999,10.335,21.0423,35.458,0.0362562447,0.1311444,40.892479,117.3929
16,4,28,29,10,9.856,10.319,22.9533,36.378,0.061456084999999994,0.1725936,59.10841800000001,163.8707
17,4,0,1,10,9.841800000000001,10.278,16.793300000000002,28.491,0.0455366484,0.1492884,40.453723100000005,106.8892
17,4,1,2,10,10.079099999999999,10.406,25.320100000000004,34.378,0.031152793,0.09299679,41.5988866,65.03852
17,4,2,3,10,9.843599999999999,10.306,20.148300000000003,33.123,0.0263859454,0.06212613,49.098153,101.9916
17,4,3,4,10,9.956,10.266,20.8772,34.283,0.0208529459,0.04507191,31.127464999999994,53.87914
17,4,4,5,10,9.9463,10.459,23.0551,38.52,0.03550611690000001,0.1063645,59.159198,130.8575
17,4,5,6,10,10.0609,10.513,26.881999999999998,41.992,0.0461200936,0.1039601,70.494023,137.3826
17,4,6,7,10,9.98,10.418,24.5589,47.42,0.044446720499999995,0.1141541,47.149513,121.2541
17,4,7,8,10,9.9459,10.314,18.830600000000004,33.235,0.0384521022,0.07450003,46.38226300000001,100.1616
17,4,8,9,10,9.961799999999998,10.327,25.206200000000003,37.498,0.024565126200000002,0.04084024,35.403407300000005,78.73837
17,4,9,10,10,9.945400000000001,10.924,22.9085,29.575,0.10038267000000001,0.2194611,63.899097000000005,155.4486
17,4,10,11,9,9.969,10.576,29.03977777777778,42.057,0.11880961822222222,0.2662637,79.09523333333333,177.738
